Time	GateI	GateV	DrainI	Vref
1.6400068E+02	-2.4458300E-07	-2.5000000E-01	2.0602500E-07	-3.8650510E-01
1.6600078E+02	-2.4201700E-07	-2.5000000E-01	2.0323100E-07	-3.8678180E-01
1.6800046E+02	-2.3990000E-07	-2.5000000E-01	2.0126700E-07	-3.8704940E-01
1.7000013E+02	-2.3815400E-07	-2.5000000E-01	1.9891600E-07	-3.8731250E-01
1.7200068E+02	-2.3575000E-07	-2.5000000E-01	1.9707900E-07	-3.8757380E-01
1.7400070E+02	-2.3378800E-07	-2.5000000E-01	1.9494700E-07	-3.8784210E-01
1.7600093E+02	-2.3214600E-07	-2.5000000E-01	1.9290400E-07	-3.8812100E-01
1.7800046E+02	-2.3004800E-07	-2.5000000E-01	1.9074400E-07	-3.8840550E-01
1.8000058E+02	-5.9790700E-07	-3.0000000E-01	5.7039900E-07	-4.0704390E-01
1.8200061E+02	-4.4191600E-07	-3.0000000E-01	4.0088900E-07	-4.0672000E-01
1.8400089E+02	-4.2625200E-07	-3.0000000E-01	3.8532500E-07	-4.0740360E-01
1.8600032E+02	-4.1543900E-07	-3.0000000E-01	3.7435500E-07	-4.0823010E-01
1.8800065E+02	-4.0710400E-07	-3.0000000E-01	3.6586600E-07	-4.0900020E-01
1.9000077E+02	-3.9957200E-07	-3.0000000E-01	3.5851300E-07	-4.0973070E-01
1.9200081E+02	-3.9205300E-07	-3.0000000E-01	3.5155100E-07	-4.1043100E-01
1.9400036E+02	-3.8633100E-07	-3.0000000E-01	3.4468500E-07	-4.1111960E-01
1.9600073E+02	-3.7968800E-07	-3.0000000E-01	3.3820600E-07	-4.1179750E-01
1.9800069E+02	-3.7358700E-07	-3.0000000E-01	3.3190100E-07	-4.1247680E-01
2.0000073E+02	-3.6759800E-07	-3.0000000E-01	3.2625500E-07	-4.1314930E-01
2.0200082E+02	-3.6152500E-07	-3.0000000E-01	3.1985300E-07	-4.1383660E-01
2.0400077E+02	-3.5541300E-07	-3.0000000E-01	3.1375100E-07	-4.1452880E-01
2.0600089E+02	-3.4953900E-07	-3.0000000E-01	3.0829000E-07	-4.1523410E-01
2.0800047E+02	-3.4389600E-07	-3.0000000E-01	3.0262700E-07	-4.1594490E-01
2.1000093E+02	-8.0751600E-07	-3.5000000E-01	7.8174500E-07	-4.3044510E-01
2.1200071E+02	-6.3289600E-07	-3.5000000E-01	5.8977000E-07	-4.3296100E-01
2.1400054E+02	-6.0352800E-07	-3.5000000E-01	5.5975200E-07	-4.3499300E-01
2.1600048E+02	-5.8129300E-07	-3.5000000E-01	5.3779400E-07	-4.3680130E-01
2.1800050E+02	-5.6279000E-07	-3.5000000E-01	5.1902900E-07	-4.3844030E-01
2.2000053E+02	-5.4653800E-07	-3.5000000E-01	5.0182300E-07	-4.3996000E-01
2.2200079E+02	-5.3021400E-07	-3.5000000E-01	4.8617200E-07	-4.4140520E-01
2.2400023E+02	-5.1563000E-07	-3.5000000E-01	4.7166000E-07	-4.4277850E-01
2.2600054E+02	-5.0226800E-07	-3.5000000E-01	4.5803300E-07	-4.4410000E-01
2.2800029E+02	-4.8914300E-07	-3.5000000E-01	4.4481200E-07	-4.4537130E-01
2.3000005E+02	-4.7754900E-07	-3.5000000E-01	4.3374500E-07	-4.4660320E-01
2.3200078E+02	-4.6666400E-07	-3.5000000E-01	4.2195000E-07	-4.4781390E-01
2.3400076E+02	-4.5535100E-07	-3.5000000E-01	4.1088500E-07	-4.4898510E-01
2.3600078E+02	-4.4560000E-07	-3.5000000E-01	4.0018600E-07	-4.5012670E-01
2.3800044E+02	-4.3594000E-07	-3.5000000E-01	3.9006200E-07	-4.5126700E-01
2.4000048E+02	-9.4030300E-07	-4.0000000E-01	9.3463800E-07	-4.6212720E-01
2.4200041E+02	-7.7632200E-07	-4.0000000E-01	7.3006600E-07	-4.6737620E-01
2.4400027E+02	-7.3268400E-07	-4.0000000E-01	6.8613500E-07	-4.7041060E-01
2.4600054E+02	-6.9976500E-07	-4.0000000E-01	6.5273200E-07	-4.7300000E-01
2.4800108E+02	-6.7112000E-07	-4.0000000E-01	6.2396800E-07	-4.7534250E-01
2.5000035E+02	-6.4554600E-07	-4.0000000E-01	5.9779200E-07	-4.7752470E-01
2.5200087E+02	-6.2146600E-07	-4.0000000E-01	5.7436400E-07	-4.7958450E-01
2.5400104E+02	-5.9944200E-07	-4.0000000E-01	5.5162800E-07	-4.8156770E-01
2.5600086E+02	-5.7874300E-07	-4.0000000E-01	5.2997700E-07	-4.8347560E-01
2.5800050E+02	-5.6015600E-07	-4.0000000E-01	5.1112700E-07	-4.8532980E-01
2.6000090E+02	-5.4193500E-07	-4.0000000E-01	4.9344500E-07	-4.8712960E-01
2.6200073E+02	-5.2413400E-07	-4.0000000E-01	4.7527800E-07	-4.8887420E-01
2.6400053E+02	-5.0879300E-07	-4.0000000E-01	4.6099000E-07	-4.9057470E-01
2.6600048E+02	-4.9357100E-07	-4.0000000E-01	4.4440100E-07	-4.9222810E-01
2.6800097E+02	-4.7938600E-07	-4.0000000E-01	4.2985500E-07	-4.9383600E-01
2.7000082E+02	-1.0114500E-06	-4.5000000E-01	9.8966500E-07	-5.0219900E-01
2.7200064E+02	-8.3084400E-07	-4.5000000E-01	7.8175900E-07	-5.0956870E-01
2.7400084E+02	-7.8068600E-07	-4.5000000E-01	7.2968500E-07	-5.1340650E-01
2.7600045E+02	-7.3885300E-07	-4.5000000E-01	6.8802500E-07	-5.1665730E-01
2.7800041E+02	-7.0485700E-07	-4.5000000E-01	6.5292000E-07	-5.1956620E-01
2.8000090E+02	-6.7347400E-07	-4.5000000E-01	6.2268900E-07	-5.2223330E-01
2.8200005E+02	-6.4568700E-07	-4.5000000E-01	5.9361900E-07	-5.2472170E-01
2.8400040E+02	-6.2099700E-07	-4.5000000E-01	5.6795900E-07	-5.2706770E-01
2.8600058E+02	-5.9661700E-07	-4.5000000E-01	5.4474900E-07	-5.2929780E-01
2.8800045E+02	-5.7505100E-07	-4.5000000E-01	5.2365300E-07	-5.3143590E-01
2.9000017E+02	-5.5572400E-07	-4.5000000E-01	5.0223600E-07	-5.3347540E-01
2.9200055E+02	-5.3753100E-07	-4.5000000E-01	4.8447000E-07	-5.3543670E-01
2.9400037E+02	-5.2111400E-07	-4.5000000E-01	4.6748800E-07	-5.3732210E-01
2.9600050E+02	-5.0516800E-07	-4.5000000E-01	4.5035300E-07	-5.3913250E-01
2.9800056E+02	-4.8929200E-07	-4.5000000E-01	4.3588800E-07	-5.4087900E-01
3.0000081E+02	-1.0313300E-06	-5.0000000E-01	1.0065000E-06	-5.4719260E-01
